Date,lexicon_sentiment,transformer_sentiment,price_change_pct
2013-12-31,0.15833333333333333,0.329381803671519,-0.8861910017529007
2014-01-02,0.0,-0.333536958694458,-0.0332973067391662
2014-01-03,0.0,0.5264172554016113,-0.2511780797981755
2014-01-06,-0.06,-0.19281376600265504,0.6081772746432401
2014-01-07,0.11666666666666665,0.28994373480478924,-0.02122010142120434
2014-01-08,0.0,0.0,0.034830121524476176
2014-01-09,0.0,0.32129402955373126,0.23066921273249275
2014-01-10,0.06,0.16307648420333862,-1.257619262146037
2014-01-13,0.19999999999999998,-0.25343936681747437,1.6040017590149613
2014-01-15,0.0,0.0,-0.1347125591058096
2014-01-16,0.0,0.0,-0.38951400137603454
2014-01-17,0.06666666666666667,0.0,0.3350193071191443
2014-01-22,0.0,-0.021489715576171874,-0.8889563435707792
2014-01-23,-0.3,0.0,-2.0875490850223777
2014-01-24,0.16666666666666666,-0.22026865184307098,-0.48763049561802996
2014-01-27,0.0,0.0,0.6140685691192083
2014-01-28,0.0,0.0,0.09428172942818058
2014-01-30,0.0,0.15871483087539673,-0.646531303819553
2014-01-31,-0.24,-0.5749162673950196,-2.283194677407585
2014-02-03,0.06000000000000001,-0.4715076804161072,0.764112544420148
2014-02-04,-0.1,0.0,-0.20282588878759444
2014-02-05,0.0,0.0,1.243977072914526
2014-02-06,-0.09999999999999999,0.15650813778241476,1.3301906475022829
2014-02-07,0.0,-0.18442034721374512,1.2648718433851514
2014-02-11,0.049999999999999996,-0.20303579171498617,-0.02692677565599988
2014-02-12,0.08,0.0,0.5810054637599871
2014-02-13,0.0,0.0,0.48091899247471037
2014-02-14,0.0,-0.27986177802085876,0.11584712530525731
2014-02-18,0.0,0.0,-0.6524479019535456
2014-02-19,0.0,0.3710457384586334,0.6031442241968499
2014-02-20,0.19999999999999998,0.3076261083285014,-0.19187076715694307
2014-02-21,-0.35,-0.8586340546607971,0.6186521443158455
2014-02-24,0.39999999999999997,-0.32090310255686444,-0.13476870118693807
2014-02-25,0.0,0.0,0.002167880679859735
2014-02-26,0.0,0.0,0.4948080383272879
2014-02-27,0.3,0.4172716736793518,0.278273624945391
2014-02-28,0.0,-0.06685443435396467,-0.7378525908198652
2014-03-03,0.0,0.0,1.526767186966671
2014-03-04,0.0,-0.22555972635746002,-0.005336435581226873
2014-03-05,0.0,-0.6930171251296997,0.17184239597398676
2014-03-06,0.5,-0.14495848417282103,0.05380841009468007
2014-03-07,0.0,-0.49369200468063357,-0.046324891908577914
2014-03-10,0.25999999999999995,-0.3815146565437317,-0.5082118295093085
2014-03-11,0.0,0.0,0.030519963804387373
2014-03-12,0.0,-0.4774928689002991,-1.1701102665667595
2014-03-13,-0.175,-0.2383989840745926,-0.28217988019539897
2014-03-14,-0.13999999999999999,-0.18982305526733398,0.9613661175473576
2014-03-17,0.0,0.2253605524698893,0.7219595121662481
2014-03-18,-0.06,-0.17298487424850464,-0.6131659767659281
2014-03-19,0.0,0.0,0.3090118606813297
2014-03-21,0.0,-0.25534441073735553,-0.48646679381950664
2014-03-24,0.0,0.0,0.4403910758893792
2014-03-25,0.0,0.6117274562517802,-0.7000353769792356
2014-03-26,0.028571428571428574,0.0,-0.19000734119272167
2014-03-27,0.0,0.0,0.4640245749145455
2014-03-28,0.0,0.0,0.7924117957386345
2014-03-31,0.19999999999999998,0.15534894665082297,0.7039319781663611
2014-04-01,0.08571428571428572,0.15102423940386092,0.2853324281895775
2014-04-02,0.15,0.0,-0.11264477233063896
2014-04-03,-0.19999999999999998,-0.0011749267578125,-1.2537259698110481
2014-04-04,-0.13333333333333333,-0.46755202611287433,-1.0750151467221358
2014-04-07,0.0,-0.48211565613746643,0.3750596193036415
2014-04-08,0.0,0.0,1.0918162379317087
2014-04-09,0.19999999999999998,-0.3038475513458252,-2.0884743988291765
2014-04-10,0.0,0.0,-0.9486765443952216
2014-04-11,0.0,0.33588236570358276,0.8217261757238248
2014-04-14,0.12000000000000002,-0.1589603304862976,0.6757310404728489
2014-04-15,0.08,-0.335403311252594,1.048844805695115
2014-04-16,0.0,0.0,0.13638975251166752
2014-04-17,0.09999999999999999,0.266348401705424,0.3775102555165333
2014-04-21,-0.1,-0.1296304315328598,0.4092120797696275
2014-04-22,0.0,-0.5022515058517456,-0.22132957356812977
2014-04-23,0.2333333333333333,0.0,0.17169762022830604
2014-04-24,0.0,0.0,-0.8096411708656825
2014-04-25,0.0,0.0,0.323602017816893
2014-04-28,0.0,0.0,0.47608094445898974
2014-04-29,0.0,0.0,0.29920195066894806
2014-04-30,0.0,0.0,-0.014331590541150074
2014-05-01,0.0,0.0,-0.13484243608256063
2014-05-02,0.08,-0.14330573081970216,0.18712057582104258
2014-05-05,0.10833333333333332,-0.1983174830675125,-0.8988358642938232
2014-05-06,0.0,0.0,0.5616473561347535
2014-05-07,0.0,0.15923943122227988,-0.1373648314086262
2014-05-08,-0.13999999999999999,-0.14236425161361693,0.15194894515442314
2014-05-09,0.0,0.0,0.9672714109279834
2014-05-12,0.0,0.0,0.042179632509942167
2014-05-13,0.0,0.2069983333349228,-0.47010461408732995
2014-05-14,-0.175,0.0,-0.9361778737960291
2014-05-15,0.0,0.13701659440994263,0.7606168319213236
2014-05-19,0.0,-0.36133244037628176,-0.6498397945975731
2014-05-20,0.0,0.0,0.8116059653038521
2014-05-21,0.0,0.0,0.2362250599831528
2014-05-22,0.0,0.0,0.424837119350685
2014-05-23,-0.08571428571428572,-0.07226382834570748,0.5987803402208947
2014-05-27,0.0,-0.2217026799917221,-0.11140691768964928
2014-05-28,0.0,0.0,0.5367110347788806
2014-05-29,0.0,-0.14293081561724344,0.18437211918562735
2014-05-30,0.0,0.0,0.07278133886472471
2014-06-02,0.0,0.013216376304626465,-0.03792266892471696
2014-06-03,-0.19999999999999998,-0.31573623418807983,0.189165592649565
2014-06-04,-0.6,0.0,0.6525302404714051
2014-06-05,-0.15,0.0,0.46277686734073065
2014-06-06,0.19999999999999998,0.10850841658455986,0.09387311227839756
2014-06-09,0.03333333333333335,0.0,-0.02459936349147318
2014-06-10,0.0,0.0,-0.35370285884179786
2014-06-11,-0.19999999999999998,-0.31873748699824017,-0.7088878485922656
2014-06-12,0.0,0.0,0.3134536373574637
2014-06-13,0.0,0.0,0.08367077101065767
2014-06-16,0.0,0.3899097442626953,0.21725892516177847
2014-06-17,0.15,0.0,0.7718886297045868
2014-06-18,0.2,-0.3848552227020264,0.12774785639098063
2014-06-19,0.0,-0.3529332995414734,0.17300508298119244
2014-06-20,-0.09999999999999999,0.0,-0.01324591032518807
2014-06-23,0.0,0.0,-0.6435308084642322
2014-06-24,0.0,0.0,0.48974861280628446
2014-06-25,-0.19999999999999998,0.0,-0.11788541129760244
2014-06-26,0.0,0.0,0.19108735860047243
2014-06-27,0.0,-0.4008267819881439,-0.03722666449086365
2014-06-30,0.7,0.5973636507987976,0.6677787810614122
2014-07-01,0.0,-0.33156106621026993,0.06587882350557184
2014-07-02,0.12,0.13086029291152954,0.5479535302995053
2014-07-03,0.0,0.10323631763458252,-0.3923563542590047
2014-07-07,0.0,0.0,-0.704877000480375
2014-07-08,-0.13999999999999999,-0.19261746406555175,0.46442702843088046
2014-07-09,0.0,0.20646119117736816,-0.41311212826243837
2014-07-10,-0.19999999999999998,-0.10966730117797852,0.1470977461978551
2014-07-11,0.0,0.0,0.48435379681535107
2014-07-14,0.12,0.0,-0.19321228061301987
2014-07-15,-0.075,0.0013263002038002014,0.42011270574879855
2014-07-16,0.15,0.22807997465133667,-1.1834050777918548
2014-07-17,0.08666666666666667,0.0,1.026494801135791
2014-07-18,0.0,0.0,-0.23202677154209317
2014-07-21,0.0,0.0,0.5016137776584273
2014-07-22,0.0,0.0,0.17544478782776096
2014-07-23,0.0,0.0,0.048817066849182744
2014-07-24,0.0,0.0,-0.48491433515428506
2014-07-25,0.0,-0.37553489208221436,0.028812034331826553
2014-07-28,0.9,0.42979586124420166,-0.45277450717819967
2014-07-29,0.0,-0.2989030083020528,0.006091525165596856
2014-07-30,0.0,0.0,-1.9999289365352446
2014-07-31,-0.15,-0.4472876787185669,-0.2859111085788846
2014-08-01,-0.26999999999999996,-0.3464184761047363,0.7189050203880276
2014-08-04,0.0,0.0,-0.9685454798632254
2014-08-05,0.03333333333333333,0.07708246012528737,0.0015623291202526701
2014-08-06,0.0,0.0,-0.5556597092030158
2014-08-07,-0.12,-0.007139074802398682,1.1531391884036735
2014-08-08,0.0,0.0,0.27593847555642537
2014-08-11,0.0,0.4547399580478668,-0.1636618962063574
2014-08-12,0.0,0.0,0.6707175177763425
2014-08-13,-0.12,-0.029144930839538574,0.4345771348730265
2014-08-14,0.0,0.09193825721740723,-0.006137542323469969
2014-08-15,0.0,0.0,0.853170746677856
2014-08-18,-0.175,0.0,0.5000659316136913
2014-08-19,0.0,0.0,0.2477795720629894
2014-08-20,0.0,0.0,0.2949897055640305
2014-08-21,0.625,0.6979281008243561,-0.19926017757744274
2014-08-22,0.19999999999999998,0.0,0.4787769060551117
2014-08-25,0.0,0.0,0.10510931368623577
2014-08-26,0.0,0.10152000188827515,-0.163998360016393
2014-08-28,0.0,-0.305376539627711,0.33204122720034146
2014-08-29,0.0,0.1250024288892746,-0.05440832197746159
2014-09-02,0.0,-0.21985316276550293,-0.07791118125336505
2014-09-03,-0.19999999999999998,-0.32020390033721924,-0.15344475988643413
2014-09-04,-0.2,0.0,0.5035917202713236
2014-09-05,0.0,0.0,-0.30731529952034986
2014-09-08,0.06,-0.0020366668701171874,-0.6544960380507003
2014-09-09,0.13999999999999999,-0.102626371383667,0.36460743095090287
2014-09-10,0.0,-0.5487322211265564,0.08819004955680221
2014-09-11,-0.12,0.1806299567222595,-0.5962602317955423
2014-09-12,-0.15,0.0,-0.0710134270777596
2014-09-15,0.0,0.0,0.7484388623729243
2014-09-16,0.08571428571428572,0.0,0.12956607870013848
2014-09-17,0.125,0.0,0.4891160439055353
2014-09-18,0.25999999999999995,0.20129792690277098,-0.04772889984885342
2014-09-19,0.0,0.0,-1.374353362514924
2014-09-23,-0.175,0.022679820656776428,0.7832476787524412
2014-09-24,0.0,0.0,-1.6168743431917099
2014-09-25,0.13333333333333333,-0.31656988461812335,0.8575832023560492
2014-09-26,0.0,-0.15121216575304666,-0.2546839145674107
2014-09-29,0.0,0.38428831100463867,-0.2785923753665709
2014-09-30,-0.09999999999999999,-0.3012799521287282,-1.3248558781923436
2014-10-01,0.0,0.23436644673347473,0.0005138323673214984
2014-10-02,-0.21666666666666665,-0.30924952030181885,1.1165519969992266
2014-10-03,0.0,0.44613268971443176,-0.15651201788710045
2014-10-06,-0.15,-0.38956886529922485,-1.5126067527814313
2014-10-07,0.0,0.0,1.7461629889928165
2014-10-08,0.0,0.0,-2.0661387888607274
2014-10-09,-0.08,0.0,-1.1451034897651202
2014-10-10,0.19999999999999998,0.0,-1.6467921915084505
2014-10-13,0.0,-0.354805588722229,0.15788856054705924
2014-10-14,0.11666666666666665,0.03325314323107401,-0.8100335516855739
2014-10-15,-0.06874999999999999,-0.35142146795988083,1.303094244801306
2014-10-17,0.0,0.0,0.9142657253704778
2014-10-20,0.0,0.0,1.9574477024805637
2014-10-21,-0.0875,0.0,-0.7299307673287792
2014-10-22,0.0,0.0,1.2303397315150733
2014-10-23,-0.021428571428571432,-0.04936992270605905,0.7053444192698377
2014-10-24,0.0,0.0,-0.15015932158526368
2014-10-27,0.19999999999999998,0.07713299989700317,1.193905068743839
2014-10-28,-0.0166666666666667,-0.5818116267522176,-0.1385355532606214
2014-10-29,0.0,-0.16345099608103433,0.6230136709882483
2014-10-30,0.15,0.46942105889320374,1.173138144536634
2014-10-31,0.7,0.0,-0.011892668665292039
2014-11-03,0.0,-0.16242071986198425,-0.28298006254305896
2014-11-04,0.0,0.0,0.5700511902986927
2014-11-05,0.0,0.0,0.3775505665729373
2014-11-06,0.0,0.22921209037303925,0.03495453448929542
2014-11-07,0.0,0.0,0.31202015827394014
2014-11-10,0.0,-0.1880759298801422,0.06966726521642208
2014-11-11,0.0,0.22160504261652628,-0.07010903671164082
2014-11-12,0.0,0.0,0.05298663068808995
2014-11-13,0.08571428571428572,0.0,0.024027499227696758
2014-11-14,0.0,0.0,0.0735359002264957
2014-11-17,0.0,0.0,0.5133932945349251
2014-11-18,0.0,0.0,-0.15011209669559822
2014-11-19,0.0,0.0,0.1967081885274835
2014-11-20,0.0,0.09522422403097153,0.5236877359639402
2014-11-21,0.0,0.0,0.28640659074388175
2014-11-24,0.0,-0.23487667242685953,-0.11500862564690628
2014-11-25,0.0,0.0,0.2805958307329659
2014-11-26,0.0,0.0,-0.2542417853852008
2014-11-28,-0.15,-0.22692842781543732,-0.6829306041904459
2014-12-01,0.0,0.0,0.6384408602150504
2014-12-02,0.0,0.0,0.3764728654036764
2014-12-03,0.11666666666666665,-0.37263158957163495,-0.1161820925310808
2014-12-04,0.0,0.0,0.16651222054904213
2014-12-05,0.0,-0.12900060415267944,-0.725653738851384
2014-12-08,0.0,0.0,-0.02378282879760274
2014-12-09,0.0,-0.006438553333282471,-1.6350943286306596
2014-12-10,0.0,0.0,0.4535718163601654
2014-12-11,0.0,0.12377945184707642,-1.6213586985894146
2014-12-12,0.2333333333333333,-0.28040945529937744,-0.6342610858349973
2014-12-15,0.0,0.0,-0.8489015545603995
2014-12-16,0.0,-0.47520363330841064,2.0352403256384655
2014-12-17,0.0,0.0,2.4015221894887473
2014-12-18,0.0,0.17595673799514772,0.45700867928373246
2014-12-19,0.0,-0.21241149306297302,0.38103977012049484
2014-12-22,0.0,0.0,0.1746418158899976
2014-12-23,0.0,-0.4240303635597229,0.316976999956764
2014-12-26,0.0,-0.1264714002609253,0.08617511741360051
2014-12-29,0.0,0.8522853255271912,-0.4888618893411967
2014-12-30,0.16666666666666666,-0.2487341562906901,-1.03107650155021
2014-12-31,0.0,-0.2038606149809701,-0.03399873718977764
2015-01-02,0.3,-0.22487834095954895,-1.8278107083859685
2015-01-05,0.0,0.0,-0.8893486028764053
2015-01-06,0.0,0.20767678320407867,1.1629823080879564
2015-01-07,-0.19999999999999998,0.6159081061681112,1.7888345920331616
2015-01-08,-0.15,-0.10906605422496796,-0.8403891103416772
2015-01-09,-0.13333333333333333,-0.16162913044293722,-0.8093661513783657
2015-01-12,0.0,0.0,-0.25785648782700177
2015-01-13,0.14444444444444443,-0.20779800415039062,-0.5813062584341333
2015-01-14,0.0,-0.24232428073883056,-0.924788815027322
2015-01-15,0.05833333333333333,0.0,1.3424199691870697
2015-01-16,0.19999999999999998,-0.2798551718393962,0.15499499856392873
2015-01-20,0.13999999999999999,0.0,0.4731650639044682
2015-01-21,-0.35,0.26961377263069153,1.526976753341347
2015-01-22,0.0,0.0,-0.5491602646438665
2015-01-23,0.0,0.8068231344223022,0.2568451423614171
2015-01-26,0.0,0.0,-1.33878439932138
2015-01-27,-0.09999999999999998,-0.11481618881225586,-1.3495602473454604
2015-01-28,0.0,0.0,0.9534702521277083
2015-01-29,0.0,0.21771842241287231,-1.2991960420531856
2015-01-30,0.0,-0.24077337980270386,1.29624709898295
2015-02-02,0.024999999999999994,-0.44681912660598755,1.443946854046585
2015-02-03,-0.07222222222222222,0.2230160435040792,-0.4156036740925795
2015-02-04,0.1,-0.26192628145217894,1.0291401952476242
2015-02-05,0.0,-0.01037756601969401,-0.34181486724977894
2015-02-06,0.0,-0.3027308464050293,-0.42472038025365144
2015-02-09,-0.2,0.0,1.0675513255225422
2015-02-10,0.0,-0.3054700593153636,-0.0029005264455483903
2015-02-11,0.2333333333333333,0.2142356038093567,0.9644530173601451
2015-02-12,0.0,0.0,0.4074733777675421
2015-02-13,0.08333333333333333,-0.18064775069554648,0.15975278852071728
2015-02-17,0.0,0.0,-0.03142348381691695
2015-02-18,0.0,0.0,-0.10620666006249113
2015-02-19,0.0,0.0,0.6126486924599162
2015-02-20,0.0,0.0,0.24546273041747835
2015-02-24,0.175,0.0,-0.07657836519371353
2015-02-25,0.0,0.08086435496807098,-0.14759728648067183
2015-02-26,0.0,0.0,0.3150553834200265
2015-03-02,0.0,0.0,-0.4538606491954589
2015-03-03,0.0,0.9469295144081116,-0.43885035440131004
2015-03-04,0.3499999999999999,0.0,0.11960753479816066
2015-03-05,0.0,0.0,-1.4173932909416154
2015-03-06,0.0,-0.769169270992279,0.3944458928381467
2015-03-09,0.0,-0.38985148072242737,-1.6961378839393415
2015-03-10,0.375,0.4549957811832428,-0.19176581089542788
2015-03-11,0.0,0.0,1.2601458651923192
2015-03-12,0.0,0.0,-0.6074687189912553
2015-03-13,0.0,0.0,1.353365150482122
2015-03-16,0.1,-0.08693445324897767,-0.3320215838054086
2015-03-17,0.2,0.22854373455047608,1.2158435698169878
2015-03-18,0.0,-0.7777619957923889,-0.4872588711598014
2015-03-19,0.09999999999999999,0.09354224801063538,0.7251336591249657
2015-03-23,0.0,-0.22446076075236002,-0.6139458853270718
2015-03-24,-0.15,0.0,-1.4558928998326448
2015-03-25,0.0,0.0,-0.23774289803740745
2015-03-26,0.0,-0.24748000502586365,0.23685042433674308
2015-03-27,0.0,0.0,1.2236659518102488
2015-03-30,0.0,0.0,-1.2726244343891246
2015-04-01,0.0,0.0,0.35296573756244953
2015-04-02,0.1,0.0,0.6608739404729613
2015-04-06,0.0,0.0,-0.20618853995443276
2015-04-07,0.0,0.0,0.26826178882932705
2015-04-08,0.275,0.221452534198761,0.4457466737115112
2015-04-09,0.0,0.18955940008163452,0.05977486395241094
2015-04-13,0.0,-0.6419351100921631,0.16296841471401535
2015-04-14,0.0,-0.2741217414538066,0.5148293762882616
2015-04-15,-0.09999999999999999,0.30766300360361737,-0.07784945624055295
2015-04-16,0.0,-0.22503316402435303,-1.131121763048748
2015-04-17,-0.19999999999999998,-0.11789437135060628,0.9235145446333526
2015-04-20,-0.22499999999999998,-0.8129460215568542,-0.14806703485050754
2015-04-21,0.019999999999999997,-0.05719548463821411,0.508751770141469
2015-04-22,0.0,0.0,0.2357729748192483
2015-04-23,0.0,0.0,0.22527958806020099
2015-04-24,-0.075,0.14329198747873306,-0.41413049124281454
2015-04-27,0.2,-0.0662812888622284,0.27691899171140566
2015-04-28,0.0,0.35389408469200134,-0.3740377158637509
2015-04-29,0.0,-0.14513073861598969,-1.0128865367728945
2015-04-30,0.08,-0.2784415423870087,1.0922987662490113
2015-05-01,0.0,0.0480884313583374,0.29407719051932624
2015-05-04,-0.35,-0.44965416193008423,-1.1837369767650707
2015-05-05,0.0,0.0,-0.44556966871822645
2015-05-06,-0.18333333333333335,-0.10063703854878743,0.37737663149290945
2015-05-07,0.15,0.0,1.345785440613012
2015-05-08,0.0,0.0,-0.5089551533481451
2015-05-11,0.0,0.0,-0.2949656348410934
2015-05-12,-0.175,0.0,-0.030488966805131135
2015-05-13,-0.19999999999999998,-0.32110754648844403,1.0779230681254859
2015-05-14,0.15,0.11340176065762837,0.07684691905143204
2015-05-15,-0.033333333333333326,0.20134307940800986,0.3047961822747025
2015-05-18,0.4333333333333333,0.0,-0.06434341536727395
2015-05-19,0.19999999999999998,-0.30002284049987793,-0.09305254649102368
2015-05-20,-0.2333333333333333,-0.5851612091064453,0.23378883740623468
2015-05-21,-0.03333333333333333,-0.17032630244890848,-0.22338817919862475
2015-05-22,0.024999999999999994,-0.42247916758060455,-1.028192995494015
2015-05-26,-0.2333333333333333,0.1555233101050059,0.916262712669913
2015-05-27,0.0,-0.2521316707134247,-0.12667884792887385
2015-05-28,0.6,0.0,-0.6318400218786491
2015-05-29,-0.3,-0.9619889557361603,0.20594194714789182
2015-06-01,0.09999999999999999,-0.13883512218793234,-0.10086516742198182
2015-06-02,0.0,-0.38879579305648804,0.21188850967008843
2015-06-03,0.11666666666666665,-0.31975696484247845,-0.8623177094419732
2015-06-04,0.0,0.0,-0.14361783342240475
2015-06-05,0.15,0.0,-0.647448669982742
2015-06-08,0.0,-0.2771613895893097,0.04184140664076352
2015-06-09,0.12,-0.3048082232475281,1.2042400788404573
2015-06-10,0.0,-0.15300855040550232,0.1738552156564932
2015-06-11,0.125,-0.3769151419401169,-0.6994300238043261
2015-06-12,-0.2,-0.25977689027786255,-0.4622488789987278
2015-06-15,0.0,0.4045535624027252,0.5689804886707783
2015-06-16,0.05833333333333334,-0.3387751281261444,0.19796879248576982
2015-06-17,0.0,0.45799559354782104,0.9902687056045245
2015-06-18,0.0,0.0,-0.5303501725405946
2015-06-19,0.1,0.1600775957107544,0.6094815615239835
2015-06-22,0.016666666666666673,0.0,0.06359375368019116
2015-06-23,0.075,0.2207195907831192,-0.7353356557762925
2015-06-24,-0.075,0.0,-0.2973565148109092
2015-06-25,0.0,0.24625315268834433,-0.03900471386237836
2015-06-26,0.0,-0.24843233823776245,-2.0866147352592623
2015-06-29,0.0,0.0,0.26583853346553443
2015-06-30,0.0,-0.3067241311073303,0.693613040506813
2015-07-01,0.0,0.0,-0.03080744384861278
2015-07-02,-0.06666666666666667,0.2591884732246399,-0.3861747512976854
2015-07-06,0.0,0.23893102010091147,0.6080937373112327
2015-07-07,0.0,-0.4710870683193207,-1.6652733335255188
2015-07-08,0.0,-0.46371304988861084,0.22622002462524549
2015-07-09,0.15,0.47579729557037354,1.2338456888524973
2015-07-10,0.2333333333333333,0.11118614673614502,1.1066059269389639
2015-07-13,0.0,0.18754915396372476,0.4453229186511587
2015-07-14,0.0,0.2850094238917033,-0.07349628962278754
2015-07-15,-0.26666666666666666,0.15975168347358704,0.8014615165606864
2015-07-16,0.15,0.47047892212867737,0.11062519712468077
2015-07-17,0.7,0.28809159994125366,0.07711695444458933
2015-07-20,0.0,-0.21807700395584106,-0.42616573007311365
2015-07-21,0.35,-0.11320489645004272,-0.23876822023300992
2015-07-22,0.0,0.0,-0.5676040016082129
2015-07-23,0.35,0.0,-1.07033275456081
2015-07-24,0.0,-0.24184660613536835,-0.577501021806559
2015-07-27,0.275,0.0,1.2386102029366963
2015-07-28,-0.19999999999999998,-0.25035178661346436,0.7318762689597635
2015-07-29,0.0,0.026304197311401368,0.002845530383144279
2015-07-30,0.0,0.0,-0.22716171163267296
2015-07-31,-0.11999999999999997,-0.4499768793582916,-0.2756863639820639
2015-08-03,0.0,-0.385651171207428,-0.22497187851517886
2015-08-04,0.0,-0.8599112033843994,0.3114669520188018
2015-08-05,0.12,-0.15285189151763917,-0.7752971654983343
2015-08-06,0.0,0.0,-0.2874887212271249
2015-08-07,0.0,-0.6329240798950195,1.2808232694927035
2015-08-10,0.0,0.0,-0.9557167162504987
2015-08-11,0.15,0.20664352178573608,0.09500640573494312
2015-08-12,0.0,-0.10200320184230804,-0.12751372210638712
2015-08-13,0.0,0.15483711659908295,0.39118935964941315
2015-08-14,0.0,-0.16656534671783446,0.5211470973541132
2015-08-17,-0.6,0.0,-1.0858811666444645
2015-08-19,-0.3,0.0,-2.1100110116800797
2015-08-20,-0.3,-0.48562923073768616,-3.1850982202944356
2015-08-21,-0.26666666666666666,-0.5819012324015299,-3.941366590728046
2015-08-24,-0.04375,-0.24590174108743668,-1.3522007595565322
2015-08-25,-0.05,-0.37927188192095074,3.903384539598753
2015-08-26,-0.13,0.042815351486206056,2.4921283580089826
2015-08-28,0.0,0.0,-0.8391699809439435
2015-08-31,-0.3,-0.3223850329717,-2.9576407832956453
2015-09-01,0.06666666666666667,-0.3200671871503194,1.8292969668469272
2015-09-02,0.19999999999999998,0.0,0.11647835144650287
2015-09-03,0.0,-0.20643518368403116,-1.5329578244401953
2015-09-04,-0.011111111111111108,-0.363349050283432,2.5083020164270664
2015-09-08,0.0,0.0,-1.3897563229596788
2015-09-09,0.0,-0.2854464054107666,0.5277955139955992
2015-09-10,0.0,-0.521477997303009,0.44870382986135215
2015-09-11,0.11666666666666665,-0.2076008121172587,-0.40896458529868784
2015-09-14,0.0,0.19614587227503458,1.2831344116577714
2015-09-15,0.2,0.29942471981048585,0.8705367298757816
2015-09-16,0.0,0.5005241334438324,-0.25610055580335134
2015-09-17,0.0,0.0,-1.6164204602552523
2015-09-18,0.0,0.0,0.4565813598361723
2015-09-21,0.13999999999999999,0.0,-1.231843902042229
2015-09-22,-0.35,-0.4668111801147461,-0.20486529334856618
2015-09-23,-0.1875,-0.09381416440010071,-0.33629742722152134
2015-09-24,-0.0875,0.15008340775966644,-0.04657806483666649
2015-09-25,-0.25,-0.6427897214889526,-2.4464879306595466
2015-09-29,0.2333333333333333,-0.4720388154188792,1.90755218699743
2015-09-30,0.0,-0.9695132970809937,0.19739274907162319
2015-10-01,0.175,0.0,1.4315268580220586
2015-10-02,0.35,-0.4444853663444519,1.8289808133814311
2015-10-05,0.0,-0.9724239110946655,-0.3588233813945241
2015-10-06,-0.03571428571428571,-0.17278359617505754,0.8035678209220576
2015-10-07,0.175,0.0,0.8818386335509576
2015-10-08,0.0,0.20532949268817902,0.07251307470337309
2015-10-09,0.0,0.0,0.12755038736604885
2015-10-12,0.0,0.0,-0.6825414134604912
2015-10-13,0.3833333333333333,0.0,-0.4716298429397803
2015-10-14,0.17499999999999996,0.0,1.485277599486512
2015-10-15,0.0,0.17623992760976157,0.4570474242289402
2015-10-16,-0.15,-0.23836007714271545,0.027052151629769483
2015-10-19,0.0,0.0,-0.1421083170244808
2015-10-20,-0.15,0.0,-0.5825376581296671
2015-10-21,-0.19999999999999998,0.0,1.6627537222502875
2015-10-22,0.13333333333333333,-0.22342564662297568,1.1030396928638497
2015-10-23,0.012499999999999983,-0.05252169072628021,-0.19131147145990957
2015-10-26,0.0,-0.23388929665088654,-0.25540995953997614
2015-10-27,0.175,0.13612692058086395,1.1839933394323987
2015-10-28,0.0,-0.30595457553863525,-0.044968545937285054
2015-10-29,-0.15,-0.03992864489555359,-0.48099702786910115
2015-10-30,0.0,0.0,1.1873845798707316
2015-11-02,0.0,0.0,0.2728072051519481
2015-11-03,-0.475,-0.670579269528389,-0.35453765540646165
2015-11-04,-0.125,-0.02556614577770233,-0.11320880364932284
2015-11-05,0.0,-0.6273421943187714,-0.034763063530685034
2015-11-06,0.0,0.0,-0.982278963414629
2015-11-09,0.0,-0.3102125326792399,0.15106466914911465
2015-11-10,0.0,0.0,-0.32280998405164185
2015-11-11,0.0,-0.23447927832603455,-1.399036144578314
2015-11-12,0.0,0.0,-1.1207397957936904
2015-11-13,0.0,0.0,1.4903313824738973
2015-11-16,0.0,-0.25479696989059447,-0.13393792099123392
2015-11-17,-0.3,-0.476263165473938,1.6162384658902518
2015-11-18,0.11428571428571428,-0.1367026482309614,-0.11230670288638889
2015-11-19,0.0,-0.28483977913856506,0.38102285176147
2015-11-20,0.0,-0.4182961583137512,-0.12349401915593416
2015-11-23,-0.6,-0.9724004864692688,0.12220896294909966
2015-11-24,0.0,-0.23465320467948914,-0.01292397828771552
2015-11-25,0.11428571428571428,-0.005329132080078125,0.05936223891387371
2015-11-27,0.0,0.0,-0.4640904067250151
2015-11-30,0.0,0.0,1.0680586999678
2015-12-01,0.0,0.20684009790420532,-1.0995752937987158
2015-12-02,-0.15,0.22180020809173584,-1.4373578391063457
2015-12-03,0.0,0.0,2.0525755993794137
2015-12-04,-0.4333333333333333,0.2745618422826131,-0.698956346303703
2015-12-07,0.0,0.0,-0.6489911269239812
2015-12-08,0.0,-0.1352476716041565,-0.7738940390290883
2015-12-09,0.2333333333333333,0.0,0.225139430167709
2015-12-10,0.09999999999999999,-0.3074696660041809,-1.9422774250449582
2015-12-11,0.0,-0.3580838867596218,0.475558669628362
2015-12-14,0.0,-0.8247716724872589,1.0618514891638675
2015-12-15,0.09999999999999999,0.018658697605133057,1.4514952946300674
2015-12-16,0.0,-0.2730693618456523,-1.5040495497016582
2015-12-17,0.12,-0.086601722240448,-1.7797236873680844
2015-12-18,0.0,-0.1219836175441742,0.7778414898656383
2015-12-21,-0.4,-0.5675709247589111,0.8816762734086936
